ID,Restaurant,Address,Time,Price,District,min_price,max_price,avg_price,negative_deliver,negative_food,negative_price,negative_staff,negative_store,neutral_deliver,neutral_food,neutral_price,neutral_staff,neutral_store,positive_deliver,positive_food,positive_price,positive_staff,positive_store,Rating
944,Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội - Hùng Vương,"155 Hùng Vương, P. 9, Quận 5, TP. HCM",09:20 - 22:20,30.000 - 55.000,Quận 5,30000,55000,42500.0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,6.927272727272728
945,Bánh tráng Tây Ninh - 192 Nguyễn Trãi,"192/30C Nguyễn Trãi, P. 3, Quận 5, TP. HCM",07:00 - 23:45,10.000 - 15.000,Quận 5,10000,15000,12500.0,0,1,0,0,0,0,1,0,0,0,0,5,1,0,0,8.5
946,Bánh Canh Cua - Huỳnh Mẫn Đạt,"46 Huỳnh Mẫn Đạt, P. 2, Quận 5, TP. HCM",06:00 - 22:08,25.000 - 55.000,Quận 5,25000,55000,40000.0,0,7,0,0,0,0,5,0,0,0,0,22,0,0,0,6.7823529411764705
947,Bánh Mì 24 - Huỳnh Mẫn Đạt,"74 Huỳnh Mẫn Đạt, P. 2, Quận 5, TP. HCM",05:00 - 21:00,9.000 - 18.000,Quận 5,9000,18000,13500.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7.12
948,Pizza Hut - Nguyễn Trãi,"264-266 Nguyễn Trãi, Quận 5, TP. HCM",09:00 - 21:45,150.000 - 330.000,Quận 5,150000,330000,240000.0,0,15,0,0,0,1,7,0,0,0,0,77,0,0,0,7.11
950,"Vân Hương - Cơm, Cháo & Gỏi Gà Ta","135 Trần Phú, Quận 5, TP. HCM",06:20 - 21:09,20.000 - 100.000,Quận 5,20000,100000,60000.0,0,2,0,0,0,0,4,0,0,0,0,19,0,0,0,6.263999999999999
951,Bún Chả Hồ Gươm - Bún Chả Hà Nội - Hùng Vương,"107 Hùng Vương, P. 4, Quận 5, TP. HCM",07:15 - 20:40,20.000 - 55.000,Quận 5,20000,55000,37500.0,0,9,0,0,0,0,10,1,0,0,0,48,0,1,0,6.443478260869566
952,Quán Phan Rang Tháp Chàm - Bánh Căn,"55A Hùng Vương, P. 4, Quận 5, TP. HCM",08:00 - 21:00,20.000 - 55.000,Quận 5,20000,55000,37500.0,0,6,0,0,0,0,2,0,0,0,0,28,0,0,0,6.677777777777778
953,Sasin - Mì Cay 7 Cấp Độ Hàn Quốc - 292 An Dương Vương,"292A An Dương Vương, P. 4, Quận 5, TP. HCM",09:30 - 21:55,35.000 - 100.000,Quận 5,35000,100000,67500.0,0,23,0,0,0,0,16,0,0,0,0,60,0,1,0,5.614
954,Bố Già Quán - Cơm Gà & Mì Trộn,"98 Phan Văn Trị, P. 2, Quận 5, TP. HCM",08:00 - 18:00,12.000 - 25.000,Quận 5,12000,25000,18500.0,0,8,0,0,0,0,6,0,0,0,0,41,0,0,0,7.3090909090909095
955,Hải Ký Mì Gia - Nguyễn Trãi,"349 - 351 Nguyễn Trãi, P. 7, Quận 5, TP. HCM",11:00 - 21:00,45.000 - 88.000,Quận 5,45000,88000,66500.0,0,15,1,0,0,1,6,0,0,0,0,39,0,0,0,6.009677419354839
956,Cơm Tấm 449 An Dương Vương,"449 An Dương Vương, P. 3, Quận 5, TP. HCM",,22.000 - 44.000,Quận 5,22000,44000,33000.0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,5.363636363636363
957,Cháo Sườn Cô Giang - Trần Phú,"33 Trần Phú, P. 4, Quận 5, TP. HCM",07:30 - 20:33,20.000 - 35.000,Quận 5,20000,35000,27500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0
958,Bánh Bao 8 Trứng Sài Gòn,"835/17E Trần Hưng Đạo, P. 1, Quận 5, TP. HCM",07:00 - 22:00,30.000 - 45.000,Quận 5,30000,45000,37500.0,0,4,0,0,0,0,2,0,0,0,0,15,0,0,1,5.627272727272727
959,Cháo Vịt Thanh Đa (Gốc Nhà Lá) - Trần Bình Trọng,"148 Trần Bình Trọng , Quận 5, TP. HCM",09:30 - 22:00,45.000 - 200.000,Quận 5,45000,200000,122500.0,0,5,0,0,0,0,3,0,0,0,0,11,0,0,0,4.978947368421053
960,Bonchon Chicken Vietnam - Nguyễn Văn Cừ,"213 Nguyễn Văn Cừ, P. 4, Quận 5, TP. HCM",10:00 - 21:55,10.000 - 200.000,Quận 5,10000,200000,105000.0,0,3,0,0,0,0,2,0,0,0,0,14,0,0,0,7.3578947368421055
961,"Ngon Quá Chừng - Gỏi Cuốn, Hủ Tiếu & Bún Thịt Xào","378/21A An Dương Vương, P. 4, Quận 5, TP. HCM",07:30 - 14:00 | 16:00 - 20:00,8.000 - 30.000,Quận 5,8000,30000,19000.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9.6
962,Mì Trộn Tên Lửa - 462 Trần Hưng Đạo,"462 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",10:00 - 22:00,25.000 - 65.000,Quận 5,25000,65000,45000.0,1,4,0,0,0,0,6,0,0,0,0,12,0,0,0,4.373913043478261
963,Cơm Tấm Sà Bì Chưởng - Trần Bình Trọng,"179 Trần Bình Trọng, P.3, Quận 5, TP. HCM",07:00 - 21:00,0 - 0,Quận 5,0,0,0.0,0,4,0,0,0,0,7,0,0,0,0,22,0,0,0,6.345454545454546
964,Bún Bò Huế Sông Hương,"207/15 Trần Bình Trọng, P. 3, Quận 5, TP. HCM",,40.000 - 60.000,Quận 5,40000,60000,50000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
965,Va Thành - Quán Ăn Đài Loan - Casual Taiwanese,"40 Huỳnh Mẫn Đạt, Quận 5, TP. HCM",09:30 - 20:30,30.000 - 100.000,Quận 5,30000,100000,65000.0,0,2,0,0,0,0,1,0,0,0,0,9,0,1,0,7.984615384615385
966,Tiên Tiên - Bún Thái Cay - Phan Văn Trị,"317B Phan Văn Trị, P. 2, Quận 5, TP. HCM",07:00 - 22:59,25.000 - 200.000,Quận 5,25000,200000,112500.0,0,2,0,0,0,0,5,0,0,0,0,8,0,1,0,3.95
967,Hủ Tiếu Nam Vang - 73 Trần Bình Trọng,"Hẻm 73 Trần Bình Trọng, P. 1, Quận 5, TP. HCM",,30.000 - 40.000,Quận 5,30000,40000,35000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2
968,Pizza Inn - Huỳnh Mẫn Đạt,"77A Huỳnh Mẫn Đạt, P. 7, Quận 5, TP. HCM",09:20 - 20:45,60.000 - 132.000,Quận 5,60000,132000,96000.0,1,8,0,0,0,0,6,1,0,0,0,64,0,0,0,6.92
969,September Saigon - Cafe & Cake,"118/1D Nguyễn Trãi, P.3, Quận 5, TP. HCM",08:00 - 21:45,15.000 - 70.000,Quận 5,15000,70000,42500.0,0,1,0,0,0,0,0,0,0,0,0,19,1,0,0,7.714285714285714
970,Quán Cơm Bếp Xanh,"672 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",07:00 - 21:00,5.000 - 60.000,Quận 5,5000,60000,32500.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
971,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,"354 - 356 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",08:00 - 22:00,15.000 - 44.000,Quận 5,15000,44000,29500.0,1,13,0,1,0,2,7,0,0,0,2,74,0,0,0,6.922000000000001
972,Cơm Tấm Phúc Lộc Thọ - An Dương Vương,"301B An Dương Vương, P. 3, Quận 5, TP. HCM",07:00 - 21:00,20.000 - 50.000,Quận 5,20000,50000,35000.0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,7.355555555555556
973,Musa - Cà Ri Dê Ấn Độ - Sư Vạn Hạnh,"001 Lô B Chung Cư Sư Vạn Hạnh, Quận 5, TP. HCM",09:00 - 22:00,70.000 - 330.000,Quận 5,70000,330000,200000.0,0,13,0,0,0,0,12,1,0,0,0,73,1,0,0,6.34
975,Minh Phát - Hủ Tiếu Mì & Hoành Thánh,"54 Huỳnh Mẫn Đạt, P. 2, Quận 5, TP. HCM",,34.000 - 40.000,Quận 5,34000,40000,37000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.8
976,Bún Đậu Mắm Tôm Nhà Tôi - Trần Hưng Đạo,"1077 Trần Hưng Đạo, P. 5, Quận 5, TP. HCM",08:30 - 22:00,30.000 - 50.000,Quận 5,30000,50000,40000.0,0,6,0,0,0,0,0,0,0,0,1,19,0,0,0,6.453846153846154
977,Bánh Su Que - Lê Hồng Phong,"123 Lê Hồng Phong, P. 3, Quận 5, TP. HCM",10:00 - 21:00,10.000 - 30.000,Quận 5,10000,30000,20000.0,0,1,0,0,0,0,2,0,0,0,0,24,0,0,0,7.133333333333333
978,I Love Kem - Lê Hồng Phong,"260 Lê Hồng Phong, P. 4, Quận 5, TP. HCM",09:00 - 22:00,30.000 - 50.000,Quận 5,30000,50000,40000.0,0,3,0,0,0,0,2,0,0,0,0,27,0,2,0,7.041176470588235
979,Huỳnh Kim - Bánh Mì Chiên Tôm - Lê Hồng Phong,"62 Lê Hồng Phong, P. 2, Quận 5, TP. HCM",10:00 - 19:00,9.000 - 12.000,Quận 5,9000,12000,10500.0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,8.866666666666667
980,Quán Ăn Bảo Anh - Đặc Biệt Gà Ta,"131 Trần Phú, P. 4, Quận 5, TP. HCM",07:00 - 21:30,25.000 - 220.000,Quận 5,25000,220000,122500.0,0,13,0,0,0,0,7,0,1,0,0,76,0,0,0,6.263917525773196
981,Cơm Tấm 279,"279 Hậu Giang, P. 5, Quận 6, TP. HCM",,20.000 - 30.000,Quận 6,20000,30000,25000.0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,4.95
983,Quán Ăn Minh Ký - Hủ Tiếu Xào,"181 Phạm Phú Thứ, P. 4, Quận 6, TP. HCM",,30.000 - 200.000,Quận 6,30000,200000,115000.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6.959999999999999
984,Bún Cá Châu Đốc Ba Tèo - Hậu Giang,"121A Đ. Hậu Giang, P. 5, Quận 6, TP. HCM",06:00 - 20:30,25.000 - 60.000,Quận 6,25000,60000,42500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0
985,Ốc Bảo Khang,"169B Nguyễn Văn Luông, P. 10, Quận 6, TP. HCM",,20.000 - 200.000,Quận 6,20000,200000,110000.0,0,2,1,0,0,0,3,1,0,0,0,12,2,0,0,9.047619047619047
986,Đắc Hòa - Heo Quay & Vịt Quay,"46 Bà Hom, P. 13, Quận 6, TP. HCM",05:00 - 19:15,4.000 - 400.000,Quận 6,4000,400000,202000.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7.066666666666666
987,SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",07:30 - 13:55 | 16:30 - 21:50,25.000 - 205.000,Quận 6,25000,205000,115000.0,0,0,0,0,0,0,2,1,0,0,0,96,0,1,0,7.73
988,Thiên Hương Actiso - Canh Bổ Actiso - Cư Xá Phú Lâm B,"E9 Cư Xá Phú Lâm B, Phường 13, Quận 6, TP. HCM",,0 - 0,Quận 6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9.333333333333334
989,"Phương 159 - Bún Riêu, Bún Mắm & Bún Thái","159B Minh Phụng, P. 9, Quận 6, TP. HCM",,30.000 - 40.000,Quận 6,30000,40000,35000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2
990,"3 Râu - Gà Rán, Pizza & Trà Sữa - 508F An Dương Vương","508F An Dương Vương, P. 10, Quận 6, TP. HCM",07:30 - 22:45,12.000 - 120.000,Quận 6,12000,120000,66000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.8999999999999995
991,Lẩu 94,"94 Chợ Lớn, P. 11, Quận 6, TP. HCM",,65.000 - 135.000,Quận 6,65000,135000,100000.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9.066666666666666
992,Chị Mai - Cút Chiên Bơ & Vú Heo Nướng,"752 Hậu Giang, Quận 6, TP. HCM",,10.000 - 20.000,Quận 6,10000,20000,15000.0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,7.95
993,Lẩu Nướng Mini 259 - Nguyễn Văn Luông,"240/112B Nguyễn Văn Luông, P. 11, Quận 6, TP. HCM",00:00 - 13:00 | 17:30 - 23:59,49.000 - 299.000,Quận 6,49000,299000,174000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
995,Đỗ Quyên - Súp Cua - Hậu Giang,"33 Hậu Giang, P. 2, Quận 6, TP. HCM",,19.000 - 35.000,Quận 6,19000,35000,27000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.5
996,Bánh Tráng Nướng SuShi - Nguyễn Văn Luông,"161 Đ. Nguyễn Văn Luông, P. 10, Quận 6, TP. HCM",,0 - 0,Quận 6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6
997,Cơm Tấm 292 - Cơm Sườn - Lê Quang Sung,"292 Lê Quang Sung, P. 6, Quận 6, TP. HCM",,15.000 - 25.000,Quận 6,15000,25000,20000.0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,9.133333333333333
998,Quán Hủ Tiếu Hải Sản - Hậu Giang,"502 Hậu Giang, P. 12, Quận 6, TP. HCM",06:00 - 21:00,0 - 0,Quận 6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.7
999,Mì Trộn Thái Phiên - Nguyễn Văn Luông,"361/2 Nguyễn Văn Luông, P. 12, Quận 6, TP. HCM",,28.000 - 54.000,Quận 6,28000,54000,41000.0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,6.764705882352941
1000,Quán E58 - Bún Riêu - Cư Xá Phú Lâm B,"E58 Cư Xá Phú Lâm B, P. 13, Quận 6, TP. HCM",06:00 - 22:30,0 - 0,Quận 6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.2
1001,Cơm Tấm Bến Tre,"942 Hậu Giang, P. 12, Quận 6, TP. HCM",,22.000 - 50.000,Quận 6,22000,50000,36000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
1002,Thuyền - Ẩm Thực Chay,"529A Hậu Giang, P. 11, Quận 6, TP. HCM",,10.000 - 50.000,Quận 6,10000,50000,30000.0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,6.633333333333333
1003,Dì Tư - Hủ Tiếu Bò Kho & Thập Cẩm,"492D/17 Hậu Giang, P. 12 (Vào Hẻm 476 Hậu Giang), Quận 6, TP. HCM",06:00 - 14:00,25.000 - 35.000,Quận 6,25000,35000,30000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7.1
1004,Bánh Tráng Bà Gánh - Ăn Vặt Online,"166/20/1A Phạm Phú Thứ, P. 4, Quận 6, TP. HCM",,10.000 - 25.000,Quận 6,10000,25000,17500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0
1005,Haru - Gỏi Cuốn & Ăn Vặt,"30 Phạm Văn Chí, P. 1, Quận 6, TP. HCM",,10.000 - 40.000,Quận 6,10000,40000,25000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7.4
1006,"Ăn Vặt Yumi - Mì Cay, Mì Gói Trộn & Bánh Tráng Cuốn","183/29G Tân Hòa Đông, P. 14, Quận 6, TP. HCM",,13.000 - 48.000,Quận 6,13000,48000,30500.0,0,1,0,0,0,0,2,0,0,0,0,10,0,0,0,7.584615384615384
1007,Hai Mập Quán - Quán Ăn Gia Đình - Phạm Văn Chí,"650 Phạm Văn Chí, P. 8, Quận 6, TP. HCM",,20.000 - 120.000,Quận 6,20000,120000,70000.0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,0,5.24
1008,Quán Chay Thảo,"30/11 Nguyễn Đình Chi, P. 9, Quận 6, TP. HCM",08:00 - 21:00,35.000 - 132.000,Quận 6,35000,132000,83500.0,0,5,0,0,0,0,5,0,0,0,0,10,0,0,0,5.57
1009,Cơm Lam & Gà Nướng Buôn Mê Thuột - Shop Online,"30/58 Phạm Phú Thứ, P. 3, Quận 6, TP. HCM",08:00 - 19:00,155.000 - 385.000,Quận 6,155000,385000,270000.0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,6.95
1010,Cơm Cháy Kho Quẹt Phú Lâm 2,"311 Đặng Nguyên Cẩn, P. 13, Quận 6, TP. HCM",,20.000 - 40.000,Quận 6,20000,40000,30000.0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3.1999999999999997
1011,Út Lan - Bún Riêu & Canh Bún,"54T Lê Quang Sung, P. 6, Quận 6, TP. HCM",07:00 - 13:00,25.000 - 40.000,Quận 6,25000,40000,32500.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9.5
1012,Cơm Tấm Đêm 903 - Shop Online,"903 Hồng Bàng, P. 9, Quận 6, TP. HCM",,50.000 - 60.000,Quận 6,50000,60000,55000.0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,8.345454545454546
1013,Cô Hai Châu - Bánh Ướt & Bánh Cuốn - Đường Số 10,"150 Đường Số 10, P. 13, Quận 6, TP. HCM",06:00 - 21:00,30.000 - 50.000,Quận 6,30000,50000,40000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10.0
1014,BÉ - BỘT CHIÊN - Đường Số 10,"132 Đường Số 10, Cư Xá Rada Phú Lâm, P. 13, Quận 6, TP. HCM",,4.000 - 15.000,Quận 6,4000,15000,9500.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6.688888888888889
1016,Sữa Chua Trân Châu Hạ Long - Hậu Giang,"190 Hậu Giang, Quận 6, TP. HCM",,20.000 - 35.000,Quận 6,20000,35000,27500.0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,8.05
1017,Há Cảo Cửu Vị - Ngọc Thanh Dim Sum - Tân Hoà Đông,"30B Tân Hoà Đông, P. 14, Quận 6, TP. HCM",,4.000 - 15.000,Quận 6,4000,15000,9500.0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,6.76
1018,TOUS les JOURS - Hậu Giang,"231 Hậu Giang, P. 5, Quận 6, TP. HCM",08:30 - 21:00,15.000 - 600.000,Quận 6,15000,600000,307500.0,0,5,0,0,0,0,3,0,0,0,0,16,0,0,0,5.391666666666667
1019,Quán Hai Mập - Cơm Gà Da Giòn & Hủ Tiếu Mì Xào,"191 Phạm Phú Thứ, P. 4, Quận 6, TP. HCM",,15.000 - 200.000,Quận 6,15000,200000,107500.0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,5.8
1020,Sushi Minh - Giao Hàng Tận Nơi - Hậu Giang,"13 Hậu Giang, P. 2, Quận 6, TP. HCM",,15.000 - 200.000,Quận 6,15000,200000,107500.0,0,4,0,0,0,0,4,0,0,0,0,16,0,0,0,6.091666666666666
1021,Cháo Ếch Singapore - Tân Hòa Đông,"145 Tân Hòa Đông, Quận 6, TP. HCM",,36.000 - 36.000,Quận 6,36000,36000,36000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.4
1023,Phở 41 - Lò Gốm,"541 Lò Gốm, P. 9, Quận 6, TP. HCM",06:30 - 12:00 | 16:30 - 21:00,32.000 - 42.000,Quận 6,32000,42000,37000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9.0
1024,Ốc 219C,"219C Lê Quang Sung, P. 6, Quận 6, TP. HCM",,20.000 - 30.000,Quận 6,20000,30000,25000.0,0,12,0,0,0,0,5,0,0,0,0,40,0,0,0,6.115789473684211
1025,Bún Thái D25 Quán,"E30 Cư Xá Phú Lâm B, P. 13, Quận 6, TP. HCM",,30.000 - 30.000,Quận 6,30000,30000,30000.0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,6.333333333333333
1027,Neca Fresh Yogurt - Nguyễn Phạm Tuân,"47/2 Nguyễn Phạm Tuân, P. 9, Quận 6, TP. HCM",,25.000 - 38.000,Quận 6,25000,38000,31500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4
1028,Bánh Kem Tuấn Tú,"455 An Dương Vương, P. 11, Quận 6, TP. HCM",06:00 - 22:00,10.000 - 500.000,Quận 6,10000,500000,255000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.6
1029,Cháo Lòng Minh Mập,"32B Hậu Giang, Quận 6, TP. HCM",,15.000 - 15.000,Quận 6,15000,15000,15000.0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6.720000000000001
1031,Cơm Tấm Cali - Nguyễn Thị Nhỏ,"87D - 87E Nguyễn Thị Nhỏ, Quận 6, TP. HCM",,50.000 - 70.000,Quận 6,50000,70000,60000.0,0,2,0,0,0,0,1,0,0,0,0,17,0,0,0,6.2700000000000005
1032,A Đại - Sủi Cảo & Mì - Vành Đai,"24 Vành Đai, P. 10, Quận 6, TP. HCM",,25.000 - 35.000,Quận 6,25000,35000,30000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5
1033,Lâm Phát Ký - Hủ Tiếu Mì Sa Tế Nai,"309 Lê Quang Sung, P. 6, Quận 6, TP. HCM",06:30 - 13:30 | 16:00 - 23:00,35.000 - 55.000,Quận 6,35000,55000,45000.0,0,4,0,0,0,0,2,0,0,0,0,21,0,0,0,6.42962962962963
1036,7 Bún Riêu,"122 Hậu Giang, P. 6, Quận 6, TP. HCM",,25.000 - 40.000,Quận 6,25000,40000,32500.0,0,12,0,1,0,0,7,0,0,0,0,53,0,0,0,5.928767123287671
1037,Bánh Sữa Pate Chiên Trứng,"405A/1 Hậu Giang, P. 11, Quận 6, TP. HCM",,18.000 - 20.000,Quận 6,18000,20000,19000.0,0,7,0,0,0,0,1,0,0,0,0,38,0,0,0,6.352173913043478
1038,Cơm Gà Xối Mỡ Chị Tuyết,"916 Hậu Giang, Quận 6, TP. HCM",,30.000 - 50.000,Quận 6,30000,50000,40000.0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,8.11111111111111
1040,Bắp Mỹ Hấp Lá Dứa,"2S Lê Quang Sung, P. 2, Quận 6, TP. HCM",09:00 - 09:30,10.000 - 20.000,Quận 6,10000,20000,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.2
1042,Chè Bưởi Vĩnh Long - 55 Hậu Giang,"55 Hậu Giang, P. 2, Quận 6, TP. HCM",,15.000 - 45.000,Quận 6,15000,45000,30000.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1.85
1043,Ngọc Liên Châu - Bánh Bao Tươi - Hậu Giang,"1076 Hậu Giang, P. 12, Quận 6, TP. HCM",06:30 - 22:00,20.000 - 40.000,Quận 6,20000,40000,30000.0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,6.533333333333334
1044,"Bún Mọc, Bánh Canh Gạo & Bún Gạo - Phạm Văn Chí","290 Phạm Văn Chí, P. 4, Quận 6, TP. HCM",05:38 - 10:00,23.000 - 25.000,Quận 6,23000,25000,24000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.6
1045,Gà Ta Sơn Ca - Cháo & Gỏi Gà,"180A Phạm Văn Chí, Quận 6, TP. HCM",,20.000 - 20.000,Quận 6,20000,20000,20000.0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3.65
1049,Hai Be - Cơm Tấm & Bún Thịt Nướng - Chợ Lớn,"255 Chợ Lớn, P. 11, Quận 6, TP. HCM",06:00 - 16:29,25.000 - 35.000,Quận 6,25000,35000,30000.0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,5.8
1050,Ốc 235A,"235A Mai Xuân Thưởng, P. 6, Quận 6, TP. HCM",,50.000 - 110.000,Quận 6,50000,110000,80000.0,0,6,0,0,0,0,4,0,0,0,0,31,0,0,0,6.917073170731708
1051,Bắp Rang Bơ - Hậu Giang,"188 Hậu Giang, P. 6, Quận 6, TP. HCM",,10.000 - 20.000,Quận 6,10000,20000,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
1055,Gà Rán Chicken Plus - Bà Hom,"192 Bà Hom, P. 13, Quận 6, TP. HCM",,35.000 - 219.000,Quận 6,35000,219000,127000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.8
1056,Phở & Lẩu Bò - Chợ Lớn,"63/3 Nguyễn Thị Nhỏ, P. 2, Quận 6, TP. HCM",06:20 - 21:20,35.000 - 55.000,Quận 6,35000,55000,45000.0,0,9,0,0,0,0,5,0,0,0,0,86,0,0,0,7.394
1057,Quán Ông Mập - Bún Mắm & Bún Thái,"93/4 Nguyễn Văn Luông, P. 10, Quận 6, TP. HCM",08:00 - 20:00,50.000 - 70.000,Quận 6,50000,70000,60000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4
1058,Cô Mai - Bánh Hot Dog - 146 Lê Quang Sung,"146 Lê Quang Sung, P. 6, Quận 6, TP. HCM",,2.000 - 10.000,Quận 6,2000,10000,6000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
1059,Bánh Cuốn Nóng Anh Thư - 200/1 Bình Tiên,"200/1 Bình Tiên, P. 4, Quận 6, TP. HCM",,10.000 - 40.000,Quận 6,10000,40000,25000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
1060,Ly Ly Nướng - Chi Lăng,"199/7 Lê Quang Sung, Quận 6, TP. HCM",,15.000 - 60.000,Quận 6,15000,60000,37500.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8.733333333333334
1061,Vú Heo Nướng & Phá Lấu Bò Chị Dung 199,"199 Lê Quang Sung, Quận 6, TP. HCM",,5.000 - 20.000,Quận 6,5000,20000,12500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
1063,Anna - Bánh Mì Thổ Nhĩ Kỳ - Hậu Giang,"888 Hậu Giang, P. 12, Quận 6, TP. HCM",00:00 - 23:59,18.000 - 30.000,Quận 6,18000,30000,24000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.7
1064,Da Gà Chiên Nước Mắm - Đường Số 10,"120/2 Đường Số 10, P. 13, Quận 6, TP. HCM",00:00 - 23:59,0 - 0,Quận 6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.4
1065,Bánh Tráng Út Hạnh,"Kios 12 Đường Số 32, P. 10, Quận 6, TP. HCM",,10.000 - 40.000,Quận 6,10000,40000,25000.0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,6.540000000000001
1066,Gà Rán Popeyes - Nguyễn Văn Luông,"500C Nguyễn Văn Luông, P. 12, Quận 6, TP. HCM",,30.000 - 150.000,Quận 6,30000,150000,90000.0,1,7,0,1,0,0,3,0,0,0,0,38,0,0,0,6.404
1067,Mì Cay Gochu - Nguyễn Văn Luông,"409 Nguyễn Văn Luông, P. 12, Quận 6, TP. HCM",,30.000 - 50.000,Quận 6,30000,50000,40000.0,0,19,0,0,0,0,9,0,0,0,0,37,0,0,0,5.92
1068,Gà Rán & Burger McDonald's Phu Lam,"718Bis Kinh Dương Vương, P. 13, Quận 6, TP. HCM",07:00 - 22:50,30.000 - 80.000,Quận 6,30000,80000,55000.0,0,2,0,0,0,0,2,1,0,0,0,53,1,1,0,7.166666666666667
1069,Lotteria - Bình Phú,"211 - 213 Bình Phú, P. 11, Quận 6, TP. HCM",07:30 - 22:00,30.000 - 110.000,Quận 6,30000,110000,70000.0,0,9,0,1,0,0,3,0,1,0,0,19,0,0,0,6.115151515151515
